1682 1778 0 0
OK
0 0 0 0
OK 0
OK
10422 10825 0 0
10422 10825 0 0
OK
0 0 0 0
0 0 0 0
OK 85
OK
0,50,50,0,0,209,189,209,189
50,50,50,0,0,279,259,209,189
100,50,50,4,3,334,318,209,189
150,50,50,12,10,384,369,209,189
200,50,50,31,26,403,396,209,189
250,50,50,61,53,406,404,209,189
300,50,50,100,92,402,393,209,189
350,50,50,145,138,396,384,209,189
400,50,50,196,190,382,368,209,189
450,50,50,249,244,374,358,209,189
500,50,50,305,302,359,338,209,189
550,50,50,362,362,347,320,209,189
600,50,50,422,423,327,303,209,189
650,50,50,483,486,310,281,209,189
700,50,50,545,550,291,260,209,189
750,50,50,607,615,275,237,209,189
800,50,50,669,680,259,216,209,189
850,50,50,731,745,243,195,209,189
900,50,50,792,809,230,178,209,189
950,50,50,853,873,215,159,209,189
1000,50,50,913,936,204,143,209,189
1050,50,50,972,998,194,129,209,189
1100,50,50,1031,1058,182,120,209,189
1150,50,50,1088,1118,177,106,209,189
1200,50,50,1144,1176,171,100,209,189
1250,50,50,1198,1233,170,93,209,189
1300,50,50,1251,1288,168,91,209,189
1350,50,50,1303,1342,168,88,209,189
1400,50,50,1353,1394,172,89,209,189
1450,50,50,1402,1445,175,89,209,189
1500,50,50,1449,1494,183,94,209,189
1550,50,50,1497,1542,183,99,209,189
1600,50,50,1543,1588,193,109,209,189
1650,50,50,1590,1633,195,118,209,189
1700,50,50,1636,1678,202,125,209,189
1750,50,50,1681,1721,211,139,209,189
1800,50,50,1727,1764,214,148,209,189
1850,50,50,1771,1807,226,157,209,189
1900,50,50,1816,1849,230,170,209,189
1950,50,50,1861,1892,237,177,209,189
2000,50,50,1905,1935,247,186,209,189
2050,50,50,1950,1977,251,199,209,189
2100,50,50,1996,2019,254,210,209,189
2150,50,50,2043,2062,256,217,209,189
